id,importe,tipo,descripcion,animal_id,inserted_at,updated_at
0f95d39e-01de-4aca-8309-0e8dc8f2af16,34,Cyclosporiasis,"Extirpation of Matter from L Radial Art, Perc Endo Approach",e42ba0fc-b4f8-434a-8772-34610d7520ed,2022-04-20 10:23:10,2022-12-08 11:31:45
147ca832-9d94-43b4-8ae6-c0f439acc66a,96,"Corrosion of third degree back of unsp hand, init encntr","Excision of Hymen, Endo",79e1995d-e86d-4a82-8457-e04165f0302c,2022-06-06 18:54:25,2022-07-05 16:36:49
24c758b8-6211-4f63-894d-a74408596c56,12,"Traum rupture of ligament of unsp finger at MCP/IP jt, subs","Supplement R Lg Intest with Nonaut Sub, Open Approach",b885cd94-2473-4c36-a2e3-5226f09e168d,2022-03-08 23:03:16,2023-01-04 22:31:34
f2bd7471-a2b0-4d00-a75b-7728134c9340,37,"Bus occupant injured in trnsp acc w military vehicle, subs","Supplement Gastric Artery with Nonaut Sub, Open Approach",53cf06b4-3918-4cc9-8764-9f6d1198b378,2022-08-02 22:11:39,2023-01-13 00:17:01
0b134a24-0cf3-4e4c-85cd-c3c6a7774382,31,"Occ of anml-drn vehicle injured in clsn w stcar, sequela","Excision of Median Nerve, Percutaneous Endoscopic Approach",79deed13-f903-4644-b668-c06494a783ac,2022-07-14 09:50:55,2022-08-04 00:09:40
53c259df-5618-4b8c-bc4a-12d49d24ba75,43,"Toxic effect of formaldehyde, intentional self-harm, subs","Bypass Cystic Duct to Stomach, Open Approach",a692faea-e857-4e72-8e20-8e24edd45ab2,2022-03-08 10:23:28,2022-04-09 06:42:24
265e59fd-f105-4d0c-a808-ac6b29957103,68,"Displ transverse fx shaft of r rad, 7thD","Monitoring of Lymphatic Flow, Open Approach",83c731d7-67d4-4ed7-b052-c07a576a749e,2022-05-18 14:22:35,2022-12-17 05:20:29
783627c0-5263-4a7c-8cfa-ef39441d23ef,18,"Strain of intrinsic musc/fasc/tend r thm at wrs/hnd lv, init","Reposition Left Humeral Shaft, Open Approach",62c6aac7-3e82-481b-a76b-3ed37c41dfb3,2022-08-25 16:24:04,2022-09-12 22:31:54
fb9df35f-d575-40a7-87e1-4048e19e094e,18,"Body mass index (BMI) 23.0-23.9, adult","Revision of Drainage Device in Right Breast, Open Approach",1dcfca6a-3eef-403e-beb5-8b58c29230e3,2022-07-08 11:23:09,2022-12-11 12:34:42
16c62010-dd2a-4b26-838e-10fb2de092f1,60,"Other peripheral vertigo, bilateral","Revision of Autol Sub in Mouth/Throat, Perc Approach",b70d31ca-7723-4920-a3b3-ceaba338df31,2022-07-08 09:40:44,2022-08-15 12:55:50
728cc6d3-9f34-487e-b05e-1350e506ad41,34,"Displaced longitudinal fracture of unsp patella, init","Revision of Drain Dev in L Metacarpophal Jt, Perc Approach",e6b6a4bd-dc9d-4599-8509-b542f2b4c11d,2022-07-28 06:56:02,2023-02-24 22:13:19
f290617b-a910-4c3d-9aea-70500e7ed797,75,"Poisoning by unsp hormones and synthetic sub, acc, init","Release Right Hip Bursa and Ligament, External Approach",dff2e8c8-bb35-4049-96ef-10dc38d67c6b,2022-06-30 10:42:26,2022-04-01 00:25:56
ac7f3855-7882-4e1c-a6cd-59e1e0ca746e,99,Laceration of superficial palmar arch of unspecified hand,"Revision of Int Fix in R Fibula, Extern Approach",7ccccf2e-c648-4c23-935f-fafc13c9b8af,2022-11-25 02:16:20,2022-03-15 07:03:27
83e41476-e4d4-4797-9c66-7d819a65daba,38,Other nondisplaced fracture of lower end of left humerus,"Occlusion of Left Vertebral Vein, Open Approach",02b74009-c22c-4c21-83b9-e7f3b1a639d0,2022-08-17 15:24:14,2022-09-12 14:37:56
8936f87c-73ce-4126-9e4a-4bb568e882ff,52,"Intracardiac thrombosis, not elsewhere classified","Extirpation of Matter from Jejunum, Open Approach",eb273fd5-d38e-4284-8509-21bace7e8e9b,2022-03-06 08:35:40,2022-11-12 20:07:43
5c186789-8f03-496d-a20b-5db2f06decb1,10,"Monocytic leukemia, unspecified in remission","Bypass L Com Iliac Art to R Ext Ilia w Autol Vn, Open",57f06255-4309-46e8-a517-de0d775af222,2022-08-06 11:05:36,2022-07-21 03:46:17
58065824-ad7b-4dd2-8aa9-d0be63bf82b9,97,Phobic anxiety disorders,"Occlusion of Left Parotid Duct, Percutaneous Approach",429e707a-c811-493e-bbe6-0c1f93f60bc7,2022-07-20 09:54:58,2022-10-11 00:54:59
aec52909-cb7f-4a40-a31d-f4838dff2045,12,"Fatigue fx vert, cervicothor rgn, subs for fx w delay heal","Drainage of Right Testis, Open Approach, Diagnostic",f1754ce2-effa-437f-80e6-0448425653d7,2022-10-20 14:40:01,2022-08-26 00:24:58
2180ae6a-10f9-4454-8e91-880c4377a84f,58,"Nondisp commnt fx shaft of rad, r arm, 7thN","Revision of Synth Sub in Hepatobil Duct, Perc Endo Approach",13ccd8e2-1495-445a-81fd-7e2a4c50909c,2022-05-21 16:18:27,2022-03-04 20:34:55
363b194d-2cca-43e8-b772-2e68e0d210fd,77,"Activities involving climbing, rappelling and jumping off","Fusion of 2-6 C Jt, Post Appr P Col, Perc Endo Approach",bc71a61c-cfd3-4642-81bc-470f3dde1bdf,2022-07-28 18:43:59,2022-10-27 14:17:50
eff773ac-df6f-4ee4-a42c-86c033fbc7fc,40,Radiographic dye allergy status,Change Brace on Left Foot,767b7de4-86a0-415c-aba6-03dcb4f573ae,2022-07-21 12:01:14,2022-03-09 00:16:12
b1db50ab-1ed1-4e89-926e-cbd22c754c7f,27,"Synovial hypertrophy, not elsewhere classified, left forearm","Change Feeding Device in Low Intest Tract, Extern Approach",d3c389e0-87f4-4ea6-8bb3-e786a7ed41e9,2022-05-07 17:44:34,2022-09-04 10:17:00
1a492279-4eca-4f4f-8de8-0a17c9ec089f,98,"Disp fx of shaft of 2nd MC bone, r hand, 7thP","Restriction of L Ant Tib Art, Perc Endo Approach",2c3f1f89-bcde-41d0-9e49-d1e90acb9ac9,2022-04-03 17:10:21,2022-03-13 16:25:37
53de869b-b953-43cc-9b30-af6c9408c26c,40,"Subluxation of distal radioulnar joint of unsp wrist, subs","Excision of Left External Ear, Perc Endo Approach, Diagn",25279138-7a08-4846-9e12-924b5498ea3f,2022-10-29 21:49:44,2022-10-06 02:37:10
86e19333-233b-4cf6-aa5b-a016ca4fed22,42,Meconium aspiration with respiratory symptoms,"Reposition Right Lacrimal Gland, Percutaneous Approach",3e01c66e-a603-4b1d-93a7-f574a52e6ff1,2022-07-23 14:51:17,2022-10-13 02:13:57
6ecb1d6e-163d-4715-9367-63bfb7affc71,98,"Unsp fx the low end r rad, 7thQ","Supplement R Main Bronc with Autol Sub, Perc Endo Approach",11e8bfee-b24e-42ea-8ab9-76a9338cebbe,2023-02-25 16:20:44,2023-02-08 19:19:40
59f50b9a-3e9f-47ff-81c3-5c847d5a8411,73,"Cutan T-cell lymphoma, unsp, extrnod and solid organ sites","Revision of Drainage Device in Right Breast, Perc Approach",461f9fc1-3bd5-4c68-9d61-9cfd69b3cc94,2023-01-24 09:26:11,2022-03-21 14:18:05
55731870-3f99-45b3-abdf-a4a359a644cb,97,Facial weakness following ntrm subarachnoid hemorrhage,"Removal of Cardiac Lead from Heart, External Approach",1b3df5c4-177c-45de-a38b-4f5f876c2546,2022-09-05 21:48:41,2023-01-08 09:19:36
16d4a971-7888-4b85-9366-7d5a83f056a2,82,"Contact with contaminated hypodermic needle, init encntr","Occlusion of Left Axillary Lymphatic, Perc Endo Approach",d4c05dd6-f96c-469a-97c8-f001d62f22e6,2023-01-30 01:28:33,2022-05-10 02:09:22
6c5b5dc7-edee-4998-a6df-ee3bb3f1e12b,10,"Disp fx of anterior column of unsp acetabulum, sequela",Monaural Hearing Aid Assessment using Hear Aid Equipment,ab8adf40-d2e1-48cc-bd67-a185aa5d6f80,2023-01-24 16:39:20,2023-03-01 09:48:05
cc4d0258-7aa6-4b5d-bcad-0e220e155740,34,"Disp fx of greater tuberosity of l humer, 7thK","Destruction of Left Lacrimal Gland, Percutaneous Approach",ea1a4406-69aa-4fa3-b957-6f6a2d010fff,2022-08-18 15:23:06,2022-04-10 14:41:29
6116e6e1-e13d-4aa3-ab3a-695f40b505de,23,Benign neoplasm of right retina,"Drainage of Tibial Nerve, Percutaneous Approach, Diagnostic",b70d31ca-7723-4920-a3b3-ceaba338df31,2022-03-11 21:08:06,2023-02-08 01:31:19
5e68ac50-7395-48aa-991f-99981fdee1c2,34,"Contusion of right knee, sequela","Repair Left Abdomen Bursa and Ligament, Open Approach",4426d267-fd12-49df-b2df-e70c50da313e,2022-08-18 12:54:56,2022-07-22 22:07:44
a9d1b6d5-bc86-4035-91fd-97367d6b0181,66,"Oth comp specific to multiple gest, second tri, fetus 2","Drainage of Right Knee Joint with Drain Dev, Open Approach",26ca5f2d-a2e5-4a48-834b-affec8b54e7b,2022-12-28 22:16:00,2022-11-25 10:32:27
f7dab124-fdb2-438d-8af4-f544e4073c77,92,"Juvenile osteochondrosis of patella, left knee",Acoustic Reflex Threshold Assessment using Tympanometer,b42042f1-a081-45d7-ad9e-b7d362b2e40f,2023-01-01 07:04:41,2022-07-18 22:51:27
9550a2a4-2e36-44e0-9a0c-f871cc1c83f3,100,"Oth physl fx upper end of l tibia, subs for fx w delay heal","Supplement R Hand Bursa/Lig w Nonaut Sub, Perc Endo",18c34cbe-d58d-4a17-bb56-ec4b6a6e4220,2022-11-30 10:35:40,2022-09-11 07:09:25
4469e84a-464f-4557-8b26-2068b99ecca2,13,"Laceration w fb of unsp lesser toe(s) w damage to nail, subs","Extirpation of Matter from Peritoneal Cavity, Open Approach",b9f37b93-75b8-4180-8215-ff7f28430892,2022-10-22 11:23:38,2022-07-07 17:44:46
2499668f-aa6a-4f63-b6a8-912b8d8e8f4a,22,"Nondisp transverse fx unsp patella, 7thP","Destruction of Left Upper Arm Skin, Mult, Extern Approach",44221338-05a6-48fd-a403-ddb5fc1066f8,2022-08-29 07:32:21,2022-07-06 12:26:39
c26868d8-b746-400b-8707-32b400502d99,89,"Charcot's joint, unspecified knee","Revision of Synth Sub in R Wrist Jt, Perc Endo Approach",6886e055-adbd-4ba5-89f8-aa3326b96dba,2022-09-17 00:51:13,2022-11-21 19:00:25
80ed2371-8b86-43e1-9f24-02e1af4288ba,3,"Nondisp fx of unsp radial styloid pro, 7thB","Drainage of R Low Leg Tendon, Perc Endo Approach, Diagn",b5a1236c-da47-4c4e-8fbd-eb9870df5ef8,2023-01-12 13:11:25,2022-09-18 12:41:20
a5c92c75-b6a0-4e1f-95fc-1bb844c6a710,90,"Complete traumatic MCP amputation of l mid finger, subs","Release Adenoids, Percutaneous Approach",d0bb0735-0987-49c0-b578-deeaf464dae8,2022-08-09 04:11:16,2022-03-19 19:12:02
0ddfd855-5761-4371-8e17-325d4aad286e,57,"Disp fx of unsp tibial tuberosity, 7thM","Dilation of Left Renal Vein, Percutaneous Approach",c2af02fb-1337-4c46-a102-65c03b23b4ec,2022-08-11 06:37:47,2022-04-26 15:02:30
3b8d0e14-0a57-47b0-8c40-3355e313e7ab,18,"Ciguatera fish poisoning, undetermined, initial encounter","Release Right Posterior Tibial Artery, Percutaneous Approach",9d7b618b-8e29-4f24-b81e-4f3085ec0629,2022-07-01 19:35:01,2022-04-07 17:28:06
1d907e07-f3bc-4379-8289-b91a9b0c0ea9,84,Other idiopathic scoliosis,"Insertion of Int Fix into R Finger Phalanx Jt, Open Approach",376f885a-f67c-46fd-85d2-41942c6f0792,2022-08-26 08:09:18,2023-01-31 07:25:51
e85d2a5a-d593-45ce-b72b-7d2afee22ac8,84,"War op involving combat using blunt/pierc object, milt, subs","Revision of Synthetic Substitute in L Patella, Perc Approach",461f9fc1-3bd5-4c68-9d61-9cfd69b3cc94,2022-09-15 11:36:26,2022-08-19 22:33:46
71ed899c-2cb0-450f-b228-1a091aabc144,2,"Corrosion of first degree of unsp thumb (nail), init encntr","Remove Infusion Dev from Scrotum & Tunica, Perc Endo",47f1ba11-4fc5-4f18-a4be-c2185891fe5b,2022-12-18 15:33:42,2022-05-08 09:32:25
61797bf6-064e-4b28-9ea5-bc5b61336628,64,"Subluxation of unsp interphaln joint of r mid finger, init","Bypass Abd Aorta to B Int Ilia w Autol Art, Perc Endo",19f296ce-3cdc-49e5-9309-9447128d788f,2022-08-31 10:19:19,2023-01-06 04:00:19
7250f85c-e044-4fd6-900a-0d76a1da4d6b,79,Unspecified foreign body in pharynx causing asphyxiation,"Reposition R Sacroiliac Jt with Int Fix, Open Approach",71d3bdac-36ac-4503-8bd8-f0077e1ecf37,2022-07-26 21:37:57,2022-05-23 15:56:47
54ecd458-790e-430b-9b25-9c7b985cf1ff,47,"Injury of digital nerve of left ring finger, sequela",Hearing Screening Assessment using Sound Field / Booth,9785ed24-0a02-4449-8529-cd36e7d44233,2022-08-02 09:25:27,2022-03-16 21:48:38
f10a3916-10ea-4081-ac8d-510f59180998,5,Heat exposure on board merchant ship,"Division of Right Thorax Bursa and Ligament, Perc Approach",92a5a5e2-9662-4064-b1ae-e3d6c0632490,2022-11-21 19:32:27,2022-04-14 22:45:32
a9af19fb-7f2c-4427-9d71-1c2613b4fd03,76,"Nondisp fx of sternal end of unsp clavicle, init for clos fx","Supplement R Sacroiliac Jt with Autol Sub, Open Approach",c24491a6-fc3f-42e7-920e-18b1922471e6,2022-12-16 21:25:18,2022-12-08 03:24:53
cad39343-9531-480e-9254-797b97a7dc35,31,Subluxation and dislocation of T1/T2 thoracic vertebra,"Drain L Low Extrem Bursa/Lig w Drain Dev, Open",510f81f5-4acd-4465-83a0-60844407ea49,2022-11-30 04:20:52,2022-03-20 18:18:44
640ff339-b950-47c8-a739-f94b673e9178,74,"Laceration of fallopian tube, unilateral, initial encounter","Bypass Splenic Vein to Low Vein with Autol Vn, Open Approach",f266c1d0-5d2a-4487-bc31-0844706dde6b,2023-02-21 10:22:21,2022-12-01 07:41:41
b89b2dde-454b-4a57-9497-654e8025a72e,18,"Laceration of unspecified tibial artery, right leg","Bypass L Popl Art to Peron Art with Autol Vn, Open Approach",1b3df5c4-177c-45de-a38b-4f5f876c2546,2022-04-16 04:22:20,2022-10-10 15:41:01
5c4d9cc3-560d-4318-81e2-8363c4776fdd,68,"Toxic effect of other alcohols, intentional self-harm","Excision of Right Breast, Endo, Diagn",07298433-96fb-4551-8f9a-da1f5b3eba4e,2022-11-22 22:50:50,2022-04-21 02:32:50
8ba4e22a-b0a6-4796-9097-4ae4d4a76271,22,Torus fracture of upper end of left radius,"Insertion of Facet Stabl Dev into C-thor Jt, Perc Approach",ad2e43ff-e660-4568-b45a-862f52517b3c,2023-01-01 23:06:09,2022-03-19 08:40:01
c26aef7d-1dc7-4898-bf4a-858f266cbcad,29,"Pasngr on bus injured in clsn w rail trn/veh nontraf, subs","Supplement Left Radius with Autol Sub, Perc Endo Approach",3f03ec31-a784-41bd-9140-204ec3e2d401,2022-10-31 17:48:30,2022-11-17 07:02:16
045eb430-4e54-46c5-8c5d-080c640fa042,84,Prsn brd/alit pk-up/van injured in nonclsn trnsp accident,"Restrict R Low Lobe Bronc w Extralum Dev, Perc Endo",2409421f-4170-49ad-8994-20a487af55b9,2022-04-27 12:56:58,2022-08-13 17:33:10
286c2114-3b3a-4497-bec0-8cf2ea29cbd8,15,"Exposure to ignition of plastic jewelry, subs encntr",Fluoroscopy of Left Tracheobronchial Tree using Oth Contrast,37d8edb2-8968-4331-8a73-2c24afb0fe19,2022-11-21 01:41:57,2022-06-09 10:53:03
d5fd2480-fef1-43b4-9ad1-1855438d6fa8,31,Fracture of second cervical vertebra,"Replacement of Left Patella with Autol Sub, Open Approach",8392ab20-638b-4301-972c-582bf3471655,2022-12-13 13:36:24,2022-12-28 16:26:15
b3da0253-086f-4c5b-b66b-b7ebb0a2b9d9,74,"Dislocation of C3/C4 cervical vertebrae, sequela","Revision of Drainage Device in Mouth and Throat, Via Opening",d065369c-4a3d-47cb-89ea-0e6bf1f3a3bd,2022-12-01 05:34:13,2022-03-10 08:09:36
ef17fdf3-d156-41c2-83d4-55aa246b329a,8,"Nondisp spiral fracture of shaft of unsp fibula, sequela","Dilate R Int Iliac Art, Bifurc, w 3 Drug-elut, Perc Endo",f45643f9-1fe6-4c3f-b991-db633b8da4ba,2022-06-15 05:28:34,2022-11-12 18:13:46
91693cd2-1fdf-40c9-b177-d75d1434de1e,98,"Lac w/o fb of abd wall, right low q w penet perit cav, sqla","Insert Tissue Expander in Perineum Subcu/Fascia, Open",2fa39b9f-35ab-4811-8912-6f41b7ab8347,2022-03-21 17:43:10,2023-02-19 02:24:40
e25cb13b-ca2e-4dc2-bac8-a19cd37b4b2d,75,"Complete traumatic transmetcrpl amp of left hand, sequela","Revision of Synth Sub in R Toe Phalanx, Perc Endo Approach",abde7262-a083-4aed-a7b4-0fc50e402d47,2022-03-02 01:29:04,2022-06-04 20:32:06
c88a981d-eba2-4e29-b928-f39268f2f49f,28,"Burn of unspecified degree of right forearm, sequela","Imaging, Heart, Computerized Tomography (CT Scan)",bca484bc-ea94-40f2-b7f7-10a2389518f6,2022-07-27 20:15:48,2022-03-24 01:56:24
f7ff9a60-2012-4030-be3a-30314c6568dc,56,Mastocytosis,"Removal of Synthetic Substitute from Left Breast, Endo",04191c89-1563-4510-ba4a-ffd590a54c5e,2022-04-08 17:37:52,2023-01-02 23:30:38
20c4d91a-9fa4-4385-93c1-754a5be35d6b,3,"Nondisp segmental fracture of shaft of unsp fibula, init","Bypass Ascending Colon to Trans Colon, Perc Endo Approach",d8f35c97-466d-4fd2-ac4c-610eaabeb54f,2022-05-09 07:27:50,2022-08-25 02:20:05
260a4a9b-2f9c-4c66-b9ec-4ac57ded4ed7,58,"Insect bite (nonvenomous) of left ring finger, init encntr","Restriction of Ileocecal Valve, Perc Endo Approach",e490bfdd-4765-4809-9533-921114349e2d,2022-08-09 18:57:38,2022-05-24 01:06:57
c54d2402-3091-4275-b10e-23b165fba111,25,"Disorders of muscle in diseases classd elswhr, r low leg","Replace L Up Arm Tendon w Autol Sub, Perc Endo",83c731d7-67d4-4ed7-b052-c07a576a749e,2022-05-27 23:26:52,2022-04-02 11:58:12
7247b71c-30ad-42b4-af27-63abd6899650,12,"Inj musc/fasc/tend at thigh level, left thigh, init encntr","Repair Right Lower Lung Lobe, Percutaneous Approach",8001ac83-67aa-41e3-8ce0-e75882421233,2023-02-26 08:08:04,2022-04-13 04:03:11
97a77ee8-983b-480d-b0fc-e8621069dca8,60,"Toxic effect of chlorine gas, intentional self-harm","Inspection of Left Shoulder Joint, External Approach",875f93c3-cc64-4cb1-81f2-196b956fa677,2022-05-19 21:36:40,2022-08-25 07:22:31
d137ddec-c7ba-4030-8b4d-727ba7f39795,82,Nondisplaced fracture of base of neck of left femur,"Removal of Int Fix from L Tarsal Jt, Perc Approach",c0d8247a-8454-44b5-8f49-835d970eea68,2022-11-28 03:24:40,2022-09-22 11:28:05
26eb959a-02d2-4b04-9983-6a905ab0f5d9,48,"Nondisp dome fx unsp acetabulum, subs for fx w nonunion","Drainage of Left Nipple, Endo, Diagn",dff2e8c8-bb35-4049-96ef-10dc38d67c6b,2022-10-06 13:51:31,2022-09-26 00:44:14
aa6157bc-9151-4709-b17d-d57c0d713973,27,"Displaced assoc transv/post fx left acetab, init for opn fx","Excision of Pons, Percutaneous Endoscopic Approach",58ade527-00f7-4895-8ae3-498e0c2ce30e,2022-12-14 03:18:43,2022-10-28 04:19:41
39a487b6-2d6e-42d3-9a27-e4ee62edffe9,20,"Oth injury of plantar artery of left foot, init encntr",CT Scan of L Elbow using H Osm Contrast,1f962270-8587-4b9c-8d4e-1b7b101b902c,2023-02-19 16:22:57,2022-05-19 17:28:40
230703fe-f940-4153-a7da-8c7d9939e6be,37,"Contusion of unspecified thigh, initial encounter","Removal of Drainage Device from Right Breast, Via Opening",d27e8ac3-ec76-4ac0-8269-707433e217a8,2022-12-08 01:33:58,2022-04-06 02:04:10
310306b7-064f-4829-980f-79f17548074f,100,"Partial traumatic amputation of unspecified ear, sequela","Excision of Left Hand, Percutaneous Endoscopic Approach",eeb88d94-0a85-41aa-b95a-d47ce590cb62,2022-07-21 00:22:29,2022-09-25 16:46:33
d9de6a17-f233-4ea8-9db3-63e523a27668,91,Monoclonal gammopathy,"Drainage of Carina, Via Natural or Artificial Opening, Diagn",d065369c-4a3d-47cb-89ea-0e6bf1f3a3bd,2022-12-30 06:03:27,2022-08-28 17:28:55
2edb2332-c90d-46c1-8707-3e8cb57eb3d9,95,Syndactyly,"Release Right Hand Artery, Open Approach",1fdb7702-d074-4fbc-bb16-5f1fbdc9251c,2022-09-10 16:38:15,2022-08-17 21:28:16
5db0603b-6d19-4c1c-9c48-3098144000d0,76,"Kaschin-Beck disease, left shoulder","Insert Infusion Dev in R Ext Carotid, Perc Endo",02b74009-c22c-4c21-83b9-e7f3b1a639d0,2022-11-30 22:16:01,2022-08-04 17:27:42
e537ef9d-097f-43fd-8908-b7b82cbe331e,76,"Open bite of unsp great toe with damage to nail, init encntr","Revision of Infusion Device in Thor Disc, Perc Endo Approach",4c2512f7-58c2-4db4-b371-4dc8081c4847,2022-07-06 17:03:19,2022-11-06 14:23:20
587f9bea-e302-4c5a-b25d-6d92388ccd3c,35,"Oth traum displ spondylolysis of 2nd cervcal vert, 7thK","Replacement of Nasal Bone with Synth Sub, Open Approach",9cf16edd-8316-4800-9fbc-d6f4ccc99361,2022-09-25 10:11:42,2022-04-20 13:44:15
e7e95424-0b0f-4fb8-8233-dd2317fee085,55,"Major laceration of inferior vena cava, subsequent encounter","Removal of Infusion Device from Right Eye, Perc Approach",f0fa8ff9-e7c8-45a3-85e0-356c9fb45ff4,2022-11-04 22:11:12,2022-07-12 00:24:38
6f236151-6aa3-4789-89f3-1259ae021d27,66,Enlargement of unspecified orbit,"Extirpate matter from Papillary Muscle, Perc Endo",f0fa8ff9-e7c8-45a3-85e0-356c9fb45ff4,2022-07-27 18:19:03,2023-01-13 22:43:58
0d3d5cca-4912-4b15-92b5-7f7db543f130,34,"Traum hemor right cerebrum w LOC of 6-24 hrs, init","Occlusion of R Femor Vein with Intralum Dev, Perc Approach",4f9fcd33-4fd7-4846-85ae-3096bc137282,2022-10-31 09:34:05,2022-12-29 01:32:53
2520ecb1-5f14-48e4-bd0e-79c68d0aea39,40,"Other spondylosis with myelopathy, cervical region","Drainage of Left Trunk Muscle with Drain Dev, Perc Approach",658dbbd0-f07a-4a71-ba2a-c4b4c77e3fa6,2022-08-30 14:28:45,2022-04-11 12:14:48
c1834321-bd43-4544-8212-27ec3dab6465,95,"Displ bicondylar fx l tibia, 7thQ",Motor Speech Treatment using Biosensory Feedback Equipment,afde3172-a17d-4a05-befb-f1a2b9997a9b,2022-10-08 19:17:38,2022-03-23 11:08:08
da462326-89e7-4c45-a585-75f1bc9265f7,89,Corrosion of second degree of abdominal wall,"Restrict of R Cephalic Vein with Intralum Dev, Open Approach",29b6b6d2-8bbc-4f85-988d-6eb81c771181,2022-12-02 05:32:46,2022-11-13 00:49:37
e074528c-f77a-4229-aded-88e23e454c7e,96,Unsp war operations occurring after cessation of hostilities,LDR Brachytherapy of Pelvic Region using Oth Isotope,bfe82cbf-a7b3-48ff-9634-080ab11b4fc0,2022-10-09 13:04:57,2023-01-24 01:38:54
57a62d76-c851-4112-b2f2-3cb5b01e9a72,72,"Tidal wave due to storm, subsequent encounter","Drainage of Left Wrist Joint, Perc Endo Approach, Diagn",4ae66f99-2d0a-429c-a1c7-53beb81fd979,2022-12-31 21:04:14,2022-03-10 03:20:20
3935805d-9e65-4768-8f31-89f32ea8c206,20,"Displ trimalleol fx l low leg, 7thR","Restriction of Left Vertebral Vein, Open Approach",4139221b-c7c8-467e-ab37-b6c93b365c4c,2022-05-20 10:58:04,2023-01-22 14:31:20
1f651f38-69f5-4b3c-b0c6-eef874527743,85,Gestational diabetes mellitus,"Dilation of Mitral Valve with Drug-elut Intra, Perc Approach",49b08d33-8f6a-4abd-b41c-01ec3a4fe507,2022-04-16 02:05:51,2022-05-06 04:12:29
ff400150-8ccc-4ef4-9e4b-84bfaf3af190,72,"Algoneurodystrophy, lower leg","Dilation of Ileum, Percutaneous Endoscopic Approach",6be70906-295a-41ac-857c-20d2a7d2ed02,2022-06-25 21:06:23,2023-01-13 16:05:55
7d91135e-90e4-4db4-8c02-9ed327aa6fa0,75,"Other cyst of bone, left thigh","Supplement R Low Leg with Nonaut Sub, Perc Endo Approach",fff1d99e-7936-4cc9-976d-e1449e08e4f6,2022-03-21 13:09:15,2022-12-22 02:03:39
a6aa39c3-fc00-43f2-b593-17b2f6daee21,85,"Nondisp seg fx shaft of r fibula, 7thK","Bypass 1 Cor Art from R Int Mammary w Autol Vn, Perc Endo",3f1e56ac-ab9a-4185-8c91-373f40acc392,2022-07-02 23:57:30,2022-05-14 19:52:41
846eab0b-1c88-4c08-8479-c91ae795f9a6,63,"Hypothermia following anesthesia, sequela","Release Right External Ear, External Approach",d9392a30-607e-47a7-9f1d-08395467f408,2022-12-04 01:01:56,2022-09-20 06:34:57
